iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
10,0.999957,1624895124749674,-0.8664443,-0.87112874,-0.004764744,-0.86259264,-0.82905436,0.03436898,0.77939105,0.94822884,0.19324814,-0.40399405,-0.4317866,-0.026029019,0.5115431,0.57030994,0.05094703,-0.84286225,-0.7193697,0.13932544,0.39638335,0.4981074,0.08411789,-0.8082262,-1.0003172,-0.16092998,0.108517125248909,0.0207023024559021,0.04267660155892372,0.025605052709579468,0.09193308651447296
11,1.10004,1624895124849757,-0.86381996,-0.8724858,-0.008814401,-0.8614867,-0.8300772,0.032187473,0.7487441,0.949151,0.22938149,-0.4040872,-0.43220404,-0.026332749,0.5111108,0.5714919,0.052346498,-0.8519835,-0.7187341,0.15033321,0.3858384,0.4991643,0.093711734,-0.79240507,-1.0010515,-0.17479984,0.12201439589262009,0.02471662126481533,0.07855457812547684,0.029335051774978638,0.12909835577011108
12,1.200124,1624895124949841,-0.8611623,-0.8729817,-0.012022018,-0.85862404,-0.83032537,0.028999597,0.70659363,0.95037067,0.279022,-0.40152538,-0.43264863,-0.029148383,0.50891656,0.5723947,0.055031445,-0.86297053,-0.71775585,0.16383255,0.3702109,0.5004458,0.107694134,-0.76836616,-1.001474,-0.1952931,0.1411096155643463,0.03057299740612507,0.12432891130447388,0.03479974344372749,0.1777765154838562
13,1.300203,1624895125049920,-0.85769045,-0.8740669,-0.016657144,-0.854779,-0.8310515,0.024315175,0.65132886,0.9504458,0.34236285,-0.3960704,-0.43276325,-0.03436458,0.5050558,0.57358193,0.05940771,-0.87514824,-0.71756774,0.17778379,0.34831846,0.5012128,0.12643172,-0.7359238,-1.0011413,-0.2221939,0.1657382696866989,0.04012862220406532,0.1709018051624298,0.0423751026391983,0.2387230098247528
14,1.400271,1624895125149988,-0.85273176,-0.8789513,-0.026668975,-0.8499772,-0.83462274,0.015734764,0.5828011,0.9551583,0.42619213,-0.38764638,-0.4347057,-0.044073265,0.49919558,0.57423407,0.06505349,-0.88796574,-0.71468943,0.19549194,0.3191011,0.5022779,0.15147299,-0.6937347,-1.0077121,-0.263044,0.19972676038742065,0.05315838009119034,0.22723187506198883,0.052770424634218216,0.3169056177139282
15,1.500329,1624895125250046,-0.8458532,-0.87849337,-0.03319964,-0.8431641,-0.83395284,0.009439393,0.50544584,0.9534444,0.51276964,-0.37689707,-0.4350982,-0.05450809,0.49454075,0.576703,0.07122933,-0.90655917,-0.7161909,0.21477528,0.28520042,0.5041211,0.18103041,-0.64380187,-1.0052502,-0.3028142,0.23525668680667877,0.0634012371301651,0.2747704088687897,0.06584750860929489,0.404020756483078
16,1.600378,1624895125350095,-0.83709717,-0.87966627,-0.043298773,-0.8347,-0.8348038,-0.00010640306,0.42234814,0.9531726,0.6075704,-0.3633659,-0.4355947,-0.06764568,0.49095574,0.57822907,0.075660296,-0.9280682,-0.71626073,0.23896319,0.2484399,0.50499564,0.21215165,-0.58687246,-1.0052936,-0.35054487,0.2752976715564728,0.06017808988690376,0.29211926460266113,0.08234632015228271,0.5037184357643127
17,1.700423,1624895125450140,-0.8267191,-0.8813372,-0.055554327,-0.8251831,-0.83609986,-0.011187164,0.3286355,0.9521077,0.71361303,-0.3472461,-0.43591923,-0.083046526,0.48563844,0.580002,0.08180708,-0.95381975,-0.71705776,0.26711708,0.20909457,0.5054484,0.24506158,-0.52847135,-1.0048606,-0.39910942,0.3195190131664276,0.048192329704761505,0.2799501121044159,0.10257992148399353,0.6163724064826965
18,1.800465,1624895125550182,-0.81801474,-0.8822199,-0.06530571,-0.8172567,-0.83677214,-0.019998828,0.24450284,0.9522627,0.8100869,-0.33419085,-0.4365932,-0.0959046,0.48819968,0.5810971,0.08053604,-0.9844217,-0.71705943,0.30164057,0.17562291,0.50624114,0.27339557,-0.47398496,-1.0055475,-0.44533247,0.3606664836406708,0.042025789618492126,0.24672295153141022,0.12704205513000488,0.7400308847427368
19,1.900508,1624895125650225,-0.80972904,-0.88368887,-0.075227566,-0.8097339,-0.83785534,-0.028817942,0.16406783,0.95122975,0.90096885,-0.31975782,-0.43679044,-0.10960653,0.49713135,0.5821563,0.073711105,-1.0209918,-0.7178816,0.34197173,0.14412114,0.50629765,0.29949182,-0.41718704,-1.0052361,-0.49265578,0.400785356760025,0.04683355242013931,0.21655771136283875,0.15596303343772888,0.8757779598236084
20,2.000554,1624895125750271,-0.80096734,-0.8849307,-0.08540255,-0.80075175,-0.8388145,-0.039005518,0.07544105,0.9510355,1.0021868,-0.2989834,-0.43743256,-0.12966412,0.5074132,0.58315045,0.065659255,-1.0643468,-0.7180174,0.39073205,0.108748116,0.5068069,0.3291637,-0.35512358,-1.0059884,-0.54528147,0.44618794322013855,0.05075422674417496,0.19784758985042572,0.19004128873348236,1.0294231176376343
21,2.100598,1624895125850315,-0.7914881,-0.8910511,-0.1012696,-0.79187447,-0.84359735,-0.053003993,-0.009413734,0.95955515,1.1090612,-0.27663708,-0.4414012,-0.15430933,0.52240133,0.5847161,0.054022834,-1.112216,-0.71498483,0.4481599,0.07465284,0.5101283,0.36010435,-0.29384553,-1.0162408,-0.60520834,0.49580883979797363,0.0500808022916317,0.18885007500648499,0.22980384528636932,1.194884181022644
22,2.200642,1624895125950359,-0.7796596,-0.8896591,-0.111884974,-0.77916574,-0.84219,-0.06458531,-0.098635525,0.96068573,1.2124766,-0.25197744,-0.44276297,-0.17867959,0.54183203,0.58541995,0.037787892,-1.165715,-0.71518236,0.5082951,0.037180103,0.5121266,0.39274386,-0.22598504,-1.0170801,-0.6627636,0.5445193648338318,0.048824213445186615,0.16242021322250366,0.27532002329826355,1.3732306957244873
23,2.300685,1624895126050402,-0.767343,-0.8917855,-0.12657557,-0.7637885,-0.8441844,-0.08238718,-0.19034965,0.96268696,1.3197412,-0.22372124,-0.4433733,-0.20571445,0.560372,0.5843436,0.020781832,-1.2205482,-0.71346587,0.572095,-0.002019992,0.511586,0.42471224,-0.15201986,-1.0209799,-0.7279973,0.5963356494903564,0.05314509570598602,0.12419939041137695,0.3272651731967926,1.5684727430343628
24,2.400716,1624895126150433,-0.7544158,-0.88829976,-0.13617885,-0.747107,-0.84305125,-0.09832064,-0.25445992,0.96558106,1.3964331,-0.19512093,-0.44471216,-0.23375387,0.58257824,0.5842774,0.0014730522,-1.274508,-0.7153905,0.63080156,-0.030824913,0.50947744,0.44678804,-0.07898463,-1.0265031,-0.793812,0.6384108662605286,0.04665625840425491,0.14988429844379425,0.38591715693473816,1.772286057472229
25,2.500724,1624895126250441,-0.73778284,-0.8879938,-0.15278573,-0.7251093,-0.84275436,-0.120559,-0.3220011,0.96510136,1.4731902,-0.16263929,-0.4443634,-0.26384783,0.60603654,0.58388126,-0.01920719,-1.3285084,-0.7158715,0.6911826,-0.06209235,0.5087978,0.4720818,0.0057736225,-1.0258489,-0.8642727,0.6824325919151306,0.039000656455755234,0.1564139872789383,0.4517790675163269,1.9880012273788452
26,2.600712,1624895126350429,-0.7177471,-0.8870775,-0.1722329,-0.7032657,-0.84195244,-0.1421218,-0.39216524,0.9651512,1.5535556,-0.12927386,-0.44405484,-0.29480714,0.6293196,0.58310795,-0.040062502,-1.3802164,-0.7158751,0.749516,-0.09212791,0.5083229,0.49652615,0.09109567,-1.0255728,-0.9355225,0.7276184558868408,0.031224172562360764,0.1562177687883377,0.5254637002944946,2.2205569744110107
27,2.700679,1624895126450396,-0.6959632,-0.88716316,-0.1944773,-0.681723,-0.84190434,-0.16414882,-0.46273416,0.96247053,1.6312591,-0.09626692,-0.44276062,-0.32450756,0.65218943,0.5831612,-0.059843007,-1.4280822,-0.7171888,0.80203664,-0.120234706,0.5068285,0.5185325,0.17435466,-1.0223222,-1.0025519,0.7707064747810364,0.03655562922358513,0.15794023871421814,0.6071190237998962,2.4612042903900146
28,2.800625,1624895126550342,-0.67310375,-0.8861618,-0.21671008,-0.65843993,-0.8409218,-0.18700172,-0.53346854,0.9507133,1.698763,-0.059849463,-0.43888995,-0.35498917,0.67312765,0.5804518,-0.08034395,-1.4748197,-0.72014743,0.8514282,-0.15093948,0.50028783,0.5385144,0.25936314,-1.0146254,-1.0673221,0.8104246854782104,0.0584680549800396,0.16215990483760834,0.6963745355606079,2.7163496017456055
29,2.900559,1624895126650276,-0.64860773,-0.8842245,-0.23965544,-0.6318044,-0.839074,-0.2124034,-0.6142997,0.9209733,1.757241,-0.016858362,-0.4295499,-0.38650495,0.6898618,0.5742253,-0.10024929,-1.5187049,-0.7274634,0.892686,-0.1871067,0.4839531,0.5549143,0.35056403,-0.99655026,-1.1285855,0.8461977243423462,0.05600003898143768,0.11119160801172256,0.7931545972824097,2.9853250980377197
30,3.000488,1624895126750205,-0.6210645,-0.88114154,-0.26453504,-0.60547507,-0.8362924,-0.23653436,-0.69762164,0.8938109,1.82152,0.027436055,-0.42108935,-0.42006505,0.7014012,0.56734437,-0.11621853,-1.5560882,-0.7332769,0.92830336,-0.22519183,0.46869978,0.5737945,0.44150946,-0.9812755,-1.1919807,0.8835743069648743,0.06037114933133125,0.0789438784122467,0.8999055027961731,3.2652242183685303
31,3.100429,1624895126850146,-0.5929075,-0.8780125,-0.28999195,-0.5792033,-0.8335432,-0.26063955,-0.7504654,0.8706886,1.8555385,0.06487853,-0.41322342,-0.44776487,0.7157945,0.5620159,-0.13331605,-1.5870466,-0.7386984,0.95711434,-0.25003725,0.45556995,0.58348227,0.52455825,-0.9680998,-1.250519,0.9106066226959229,0.0833708792924881,0.08750613033771515,1.0169072151184082,3.557607650756836
32,3.200377,1624895126950094,-0.5621057,-0.8751409,-0.31840092,-0.55159235,-0.8310151,-0.2863437,-0.8134929,0.84878415,1.902607,0.10583467,-0.40542915,-0.47882256,0.7186037,0.55709803,-0.14001489,-1.6112807,-0.744242,0.9782011,-0.28275952,0.44291398,0.6000756,0.6065059,-0.9549954,-1.3081945,0.9407776594161987,0.08186149597167969,0.06879568099975586,1.144469976425171,3.8653664588928223
33,3.300331,1624895127050048,-0.5294463,-0.87271994,-0.34915766,-0.5229192,-0.8288441,-0.31350225,-0.88640624,0.8317758,1.9665947,0.15011382,-0.39923793,-0.51449364,0.7124135,0.552963,-0.13823318,-1.6274257,-0.74857825,0.99152386,-0.32106012,0.43291447,0.62347835,0.68708605,-0.9446703,-1.3670528,0.9754601120948792,0.08247843384742737,0.06362424045801163,1.2831230163574219,4.1856160163879395
34,3.400292,1624895127150009,-0.49608698,-0.87081534,-0.38115156,-0.49340037,-0.82713896,-0.34200487,-0.9661313,0.8152321,2.0389109,0.1963146,-0.39307117,-0.55198735,0.69911355,0.548659,-0.13043427,-1.6365757,-0.75279015,0.9970951,-0.3633666,0.42276093,0.6500664,0.7662642,-0.93486273,-1.4251701,1.0117435455322266,0.07669253647327423,0.058879923075437546,1.4333875179290771,4.521697998046875
35,3.500253,1624895127249970,-0.46111998,-0.86754566,-0.41339222,-0.4621321,-0.82415235,-0.37098703,-1.0571002,0.7895245,2.1136074,0.24559632,-0.38416728,-0.5898031,0.6798806,0.5423121,-0.11926296,-1.6396832,-0.75858456,0.99406374,-0.41011637,0.4078656,0.6764075,0.8458986,-0.920544,-1.4798903,1.047241449356079,0.0680074542760849,0.07281327247619629,1.5954760313034058,4.874595642089844
36,3.600223,1624895127349940,-0.4251183,-0.8594541,-0.44178072,-0.42979074,-0.81694347,-0.39674202,-1.1563575,0.7207373,2.1484828,0.29614753,-0.3634692,-0.61776197,0.65532,0.52844703,-0.1099906,-1.6359336,-0.77205163,0.9746397,-0.4595768,0.37162122,0.68733615,0.92303234,-0.8859435,-1.5155237,1.0654486417770386,0.057972636073827744,0.1201341524720192,1.7679680585861206,5.236588001251221
37,3.700196,1624895127449913,-0.38816366,-0.83982474,-0.45940298,-0.39616507,-0.798602,-0.41240475,-1.258537,0.57499546,2.0986223,0.34625226,-0.3205057,-0.62445,0.62594104,0.49728426,-0.111537054,-1.6277919,-0.7961895,0.9382216,-0.50980914,0.29606816,0.6663979,1.000383,-0.81484187,-1.5207591,1.0502843856811523,0.05741213262081146,0.08210165798664093,1.9481738805770874,5.602927207946777
38,3.800171,1624895127549888,-0.35083672,-0.8065439,-0.4635184,-0.36132088,-0.7669937,-0.41572082,-1.3630197,0.32104212,1.9275414,0.3964802,-0.24702013,-0.6026682,0.5930263,0.44064322,-0.1321062,-1.6165955,-0.8373571,0.879144,-0.5610269,0.16382334,0.59939474,1.076707,-0.6875056,-1.478022,0.9874504804611206,0.050404034554958344,0.1319938749074936,2.0551323890686035,5.738520622253418
39,3.90014,1624895127649857,-0.31566754,-0.755349,-0.447218,-0.32706732,-0.71644694,-0.39902404,-1.4616017,-0.043686096,1.6229161,0.44366598,-0.14746855,-0.5536252,0.5603525,0.36372843,-0.17046027,-1.6033165,-0.8941577,0.8000796,-0.6088738,-0.021587167,0.48564038,1.1474941,-0.49387166,-1.3751034,0.872891902923584,0.06398852914571762,0.19124636054039001,2.0164334774017334,5.468908309936523
40,4.000109,1624895127749826,-0.2801704,-0.6857293,-0.41251057,-0.2920131,-0.64091414,-0.35754287,-1.5632269,-0.49958235,1.2174251,0.48975804,-0.008520673,-0.46666136,0.5281852,0.27153352,-0.2225003,-1.587091,-0.9738626,0.69184995,-0.6556902,-0.25062886,0.33495423,1.2178344,-0.22258697,-1.2067561,0.7154120802879333,0.1262272447347641,0.30904310941696167,1.7905889749526978,4.860687732696533
41,4.100078,1624895127849795,-0.24758705,-0.5992191,-0.35765934,-0.25890434,-0.5479812,-0.29623693,-1.6509361,-0.95103985,0.8010864,0.5348082,0.13832586,-0.3713243,0.49694115,0.18355988,-0.27168116,-1.5687954,-1.0464801,0.5892811,-0.6984345,-0.47145727,0.18769251,1.2848414,0.07623221,-1.0125486,0.5564220547676086,0.16515201330184937,0.3648932874202728,1.4881900548934937,4.0837836265563965
42,4.200043,1624895127949760,-0.2224473,-0.5188559,-0.30148935,-0.23280501,-0.46614814,-0.23912273,-1.7121879,-1.2704159,0.50564283,0.5707477,0.2384682,-0.31119528,0.47432715,0.11045663,-0.31545204,-1.5453227,-1.0705693,0.53562117,-0.7271169,-0.62092346,0.087813705,1.3386375,0.25719628,-0.90600973,0.4630817472934723,0.14203669130802155,0.30909812450408936,1.2215877771377563,3.492003917694092
43,4.300005,1624895128049722,-0.19960406,-0.45872968,-0.26356727,-0.20781396,-0.40636322,-0.20346706,-1.7620388,-1.4683743,0.33612224,0.6033916,0.30360222,-0.2807668,0.45533016,0.06599079,-0.33753192,-1.5214679,-1.0678927,0.5117278,-0.7509631,-0.7057913,0.037353564,1.3882766,0.37539956,-0.8485681,0.4183197021484375,0.09908605366945267,0.21763810515403748,1.048521876335144,3.106032133102417
44,4.399967,1624895128149684,-0.17609492,-0.38360527,-0.21106727,-0.18255726,-0.33555225,-0.15678447,-1.8107787,-1.6529366,0.18066278,0.6351624,0.38682505,-0.23257957,0.44193637,0.036818963,-0.35121045,-1.4980104,-1.0789514,0.4727863,-0.7703419,-0.786915,-0.013704691,1.438913,0.55058205,-0.74422586,0.3634554147720337,0.06078096106648445,0.13028033077716827,0.7925158739089966,2.478250503540039
45,4.499931,1624895128249648,-0.15099835,-0.35459507,-0.20708655,-0.1552181,-0.3097234,-0.15833221,-1.8522385,-1.7529074,0.11369231,0.66684276,0.43268183,-0.21930268,0.42584762,0.030922277,-0.3423746,-1.4728272,-1.0852387,0.43728095,-0.7883518,-0.8296289,-0.03413296,1.491085,0.6514404,-0.7034375,0.34157684445381165,0.04787973687052727,0.09887366741895676,0.7970418930053711,2.457235813140869
46,4.599896,1624895128349613,-0.12555842,-0.28731003,-0.16452418,-0.12855853,-0.24610874,-0.12046178,-1.891664,-1.8326163,0.067584746,0.6992908,0.50134367,-0.18538678,0.40676683,0.011495871,-0.34267423,-1.4457798,-1.0852776,0.40672198,-0.8076849,-0.87350327,-0.054426678,1.5433899,0.7954039,-0.6266477,0.30802053213119507,0.03868301957845688,0.07697665691375732,0.6046155691146851,1.9519609212875366
47,4.699863,1624895128449580,-0.09969431,-0.2681795,-0.17137319,-0.101586044,-0.22724997,-0.12877645,-1.9272885,-1.8664525,0.06963168,0.73542416,0.52776736,-0.19448033,0.38064498,-0.004652637,-0.33402798,-1.4177535,-1.0753756,0.38627395,-0.83145124,-0.89983326,-0.05654662,1.5958403,0.83402807,-0.63823104,0.3082089126110077,0.0349397175014019,0.06907127797603607,0.6684847474098206,2.094512701034546
48,4.799842,1624895128549559,-0.07524265,-0.11084949,-0.03621717,-0.075894214,-0.07308636,0.0028774026,-1.9649401,-1.8931077,0.08221786,0.76784164,0.6523474,-0.10816578,0.3570931,0.00464229,-0.30555192,-1.3875742,-1.1139443,0.3087118,-0.8521762,-0.92397493,-0.059371978,1.643395,1.1511755,-0.4123716,0.21852341294288635,0.04772304743528366,0.08443549275398254,0.19691362977027893,0.41372790932655334
49,4.89984,1624895128649557,-0.048807036,-0.035514016,0.013520875,-0.048685443,0.00046296022,0.050365746,-2.0074968,-1.9004028,0.12257758,0.8027709,0.7288587,-0.06922224,0.33201987,0.03365348,-0.25866425,-1.3549578,-1.1754854,0.20248249,-0.8751341,-0.9351302,-0.049612086,1.6933817,1.3712325,-0.26989013,0.1603686809539795,0.06749705970287323,0.12320896983146667,0.34559085965156555,0.41836583614349365
50,4.999853,1624895128749570,-0.020450082,-0.019095588,0.0013777105,-0.019488461,0.017549131,0.037954964,-2.04541,-1.8457873,0.22848383,0.837064,0.7548429,-0.077003956,0.30839187,0.037117105,-0.23517758,-1.3264968,-1.180557,0.16465068,-0.8973943,-0.92564577,-0.023361769,1.7426862,1.4331466,-0.25932604,0.1619378924369812,0.06482198089361191,0.12768542766571045,0.2624591290950775,0.3876762092113495
51,5.099877,1624895128849594,0.0070828423,-0.026333738,-0.033989374,0.009752674,0.011735294,0.002031727,-2.0886376,-1.8229259,0.30412793,0.8691872,0.7870492,-0.07692609,0.28418058,0.063584015,-0.19124287,-1.2945323,-1.1693118,0.14127497,-0.91804856,-0.916076,0.0016311506,1.7876055,1.512307,-0.23063955,0.161748468875885,0.05196303874254227,0.12213481962680817,0.11241474002599716,0.3824528455734253
52,5.199911,1624895128949628,0.034808584,-0.15517913,-0.1932443,0.039725058,-0.11436631,-0.15790801,-2.1321456,-2.0164633,0.13240758,0.90182126,0.71362376,-0.17625576,0.25971326,0.0028281633,-0.22270268,-1.2630796,-0.94250506,0.36167523,-0.9395642,-0.94087476,-0.0010837043,1.8341408,1.2153516,-0.5184092,0.26458242535591125,0.04534691572189331,0.12941165268421173,0.8980315327644348,2.3125839233398438
53,5.29996,1624895129049677,0.06253279,-0.33201793,-0.4013137,0.06942749,-0.29968163,-0.37825146,-2.1720629,-2.2488184,-0.08785274,0.9341816,0.49769387,-0.40879118,0.23259199,-0.19290294,-0.3688764,-1.2339888,-0.5851936,0.73197675,-0.9618791,-0.99134797,-0.024368485,1.8797494,0.46212584,-1.1876566,0.5658994317054749,0.04480407387018204,0.13749736547470093,2.0126516819000244,5.446316719055176
54,5.400022,1624895129149739,0.088933185,-0.3176176,-0.41351944,0.097058475,-0.2922586,-0.39895993,-2.2182758,-2.3494954,-0.1501912,0.96706563,0.4867712,-0.44981825,0.19954807,-0.25630918,-0.39519858,-1.1962321,-0.46854755,0.8209804,-0.98720753,-1.020383,-0.027433533,1.922943,0.35002947,-1.3177555,0.6247483491897583,0.04492844268679619,0.13949307799339294,2.103590726852417,5.786008358001709
55,5.500081,1624895129249798,0.11499209,-0.38397285,-0.50751764,0.12474568,-0.35829103,-0.4950009,-2.2692058,-2.245307,0.027354104,0.9982001,0.3988378,-0.5613309,0.16647734,-0.3171279,-0.4192543,-1.1548593,-0.4333987,0.8139585,-1.013265,-1.0100613,0.002649252,1.9611996,0.08572735,-1.5712332,0.7181159257888794,0.04560186341404915,0.14212869107723236,2.6098687648773193,7.0240325927734375
56,5.600138,1624895129349855,0.1411126,-0.28586134,-0.43429267,0.15177673,-0.23706305,-0.39847085,-2.3218758,-1.9640551,0.40955403,1.028952,0.5693094,-0.4304768,0.1345636,-0.20025302,-0.29026425,-1.1122084,-0.7799849,0.3748176,-1.037469,-1.0117822,0.021241037,1.9971942,0.6418227,-1.135503,0.5261884331703186,0.046891409903764725,0.14187763631343842,2.4248571395874023,5.8457722663879395
57,5.700202,1624895129449919,0.16799611,-0.18456964,-0.35860908,0.17945716,-0.12031011,-0.3071921,-2.3717825,-1.8033628,0.6506011,1.0649925,0.7172616,-0.3256663,0.08834878,-0.14270802,-0.20031121,-1.0681665,-1.0400342,0.031739146,-1.0714221,-1.0572397,0.011727783,2.0334995,1.0767219,-0.8015691,0.42368772625923157,0.04764197766780853,0.13534751534461975,2.017066717147827,4.484103202819824
58,5.800269,1624895129549986,0.19441229,-0.08028566,-0.27940655,0.20708391,-0.014964219,-0.22754797,-2.421775,-1.8039317,0.7071704,1.0995775,0.8687932,-0.21614036,0.04294988,-0.121240035,-0.14234197,-1.0220189,-1.1544927,-0.1494582,-1.1030008,-1.1156468,-0.010457325,2.0676126,1.4512341,-0.5163896,0.3510732352733612,0.04748198762536049,0.12687550485134125,1.557723879814148,3.260939836502075
59,5.900334,1624895129650051,0.22098236,-0.013608772,-0.23861223,0.23434433,0.046962734,-0.1920228,-2.4782407,-1.9356886,0.6209936,1.1342846,0.96090317,-0.16237985,-0.0022525103,-0.11851241,-0.10078976,-0.972842,-1.1248046,-0.17144567,-1.134426,-1.164986,-0.025270758,2.1014569,1.6538553,-0.37499163,0.2929629385471344,0.04806487634778023,0.11473901569843292,1.294981837272644,2.643265962600708
60,6.000404,1624895129750121,0.247273,-0.048939604,-0.30128998,0.2605926,0.009811133,-0.256993,-2.543607,-2.2025638,0.39035085,1.1686646,0.9554935,-0.19964468,-0.04910931,-0.17804511,-0.111778945,-0.9189643,-0.92499906,-0.0068084407,-1.1687634,-1.2220781,-0.0440871,2.1309228,1.5469501,-0.48924062,0.2745209038257599,0.04784012585878372,0.10680761188268661,1.5544737577438354,3.3346662521362305
61,6.100468,1624895129850185,0.27364558,-0.026305098,-0.30509213,0.28661016,0.026795302,-0.26625013,-2.6064274,-2.3865247,0.25169602,1.2054888,0.9767505,-0.21422414,-0.10393523,-0.21653856,-0.097619765,-0.86369926,-0.812059,0.058261037,-1.2072475,-1.2663057,-0.048836533,2.1598957,1.5485594,-0.51216525,0.262401282787323,0.048257432878017426,0.09432332217693329,1.5488139390945435,3.3763420581817627
