iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
10,0.999171,1620857942600506,1.664821,1.7891906,0.12650144,1.6509776,1.6236192,-0.028036045,-0.7727318,-1.0245079,-0.28817758,1.3841097,1.3733922,-0.010037451,-1.5289803,-1.1679995,0.31294683,0.7054708,0.7978653,0.104240306,-0.64038265,-0.6338155,0.005430498,1.523399,1.6558021,0.1109247,0.16623447835445404,0.24787405133247375,0.5504916906356812,0.20204783976078033,0.587253212928772
11,1.09913,1620857942700465,1.6743213,1.7882601,0.11589183,1.6627351,1.638594,-0.024739016,-0.7377004,-1.2512971,-0.5878519,1.3763198,1.4791244,0.09628138,-1.5536996,-1.2417651,0.2704269,0.7133655,0.9057784,0.21708204,-0.63266975,-0.74888206,-0.09609855,1.4866469,1.7824924,0.24785344,0.26452893018722534,0.23614409565925598,0.5100175738334656,0.3179645836353302,0.4779874086380005
12,1.199083,1620857942800418,1.6825318,1.8295743,0.14956295,1.671906,1.6966566,0.02536363,-0.711634,-1.0086161,-0.33991942,1.3658934,1.4742262,0.10145881,-1.5626069,-1.3061539,0.2223281,0.71599543,0.8685448,0.17210764,-0.6208845,-0.6940025,-0.06046293,1.460316,1.7470266,0.24020042,0.19014938175678253,0.22359707951545715,0.4833127558231354,0.16716192662715912,0.3356124758720398
13,1.299027,1620857942900362,1.6928687,1.8825381,0.19292048,1.6820663,1.7334602,0.052666824,-0.68107396,-1.0018437,-0.36714622,1.3556887,1.426049,0.06589572,-1.5713325,-1.1990534,0.32274172,0.7151215,0.7866115,0.08065567,-0.6070578,-0.635435,-0.02346572,1.4368423,1.7650213,0.2749418,0.21387551724910736,0.2189241200685501,0.4600227177143097,0.2210150510072708,0.5358856320381165
14,1.398965,1620857943000300,1.7037022,1.9171703,0.21712711,1.6938165,1.7740632,0.08223429,-0.652745,-1.0349035,-0.43741053,1.3382819,1.4634309,0.117207915,-1.5683368,-1.163003,0.35139808,0.71199286,0.78857434,0.086399935,-0.58613026,-0.62300277,-0.030490696,1.4102014,1.8981159,0.40876496,0.26408717036247253,0.22035884857177734,0.46655359864234924,0.25476881861686707,0.4859062135219574
15,1.498907,1620857943100242,1.716055,1.8799596,0.16671403,1.705497,1.7584504,0.054264948,-0.6196326,-1.0474865,-0.48971254,1.324969,1.4762342,0.14166689,-1.5663636,-1.3711216,0.16926205,0.703444,0.9061263,0.22866808,-0.56729347,-0.70652354,-0.11513245,1.3951644,1.7410682,0.28979135,0.24207420647144318,0.22841110825538635,0.47648414969444275,0.2170151025056839,0.30640295147895813
16,1.598858,1620857943200193,1.7268021,1.8342794,0.10931957,1.7154369,1.7159895,0.0005662206,-0.59535885,-0.95810187,-0.41518795,1.3084378,1.4453242,0.12820049,-1.5523412,-1.4527699,0.086321875,0.6994074,0.9485488,0.28108364,-0.54243624,-0.7117995,-0.14005025,1.3805938,1.5672501,0.15637696,0.20349901914596558,0.23128658533096313,0.487092524766922,0.1915401667356491,0.32472267746925354
17,1.698821,1620857943300156,1.7379873,1.7984142,0.061462726,1.7227228,1.694119,-0.029312272,-0.58328474,-0.9478797,-0.41730762,1.2907352,1.4306468,0.1310337,-1.5284169,-1.450702,0.067373775,0.7076475,0.89342934,0.20960079,-0.5143488,-0.71007264,-0.1618484,1.3663421,1.526254,0.13397107,0.18992340564727783,0.2226283848285675,0.46650856733322144,0.2562200725078583,0.45341163873672485
18,1.798788,1620857943400123,1.7491357,1.7987894,0.05050476,1.7306671,1.7068797,-0.024376562,-0.57092696,-0.6760498,-0.1203214,1.2709306,1.395127,0.11631576,-1.4946783,-1.5072834,-0.010927879,0.7023049,0.8301358,0.14422004,-0.4843168,-0.6544273,-0.14066815,1.3618128,1.4210465,0.04962478,0.09638498723506927,0.2226649820804596,0.47653165459632874,0.053062804043293,0.03902279958128929
19,1.89876,1620857943500095,1.761687,1.7157661,-0.046708096,1.7383718,1.6086146,-0.1329712,-0.561815,-0.67624056,-0.13096905,1.2474756,1.3907719,0.13420364,-1.4614259,-1.6768279,-0.18673952,0.7135614,0.9225361,0.23576716,-0.4502882,-0.73899126,-0.23873499,1.3447691,1.216172,-0.10773611,0.1635870337486267,0.22052915394306183,0.46652501821517944,0.2219325453042984,0.7123229503631592
20,1.998745,1620857943600080,1.7714605,1.8329428,0.06253617,1.7431605,1.7348346,-0.008532157,-0.55463403,-0.883027,-0.37587163,1.2296313,1.5694214,0.31822935,-1.4307464,-1.643059,-0.18406118,0.71647584,0.9963993,0.31581223,-0.42170566,-0.79166293,-0.3059259,1.3374007,1.6415263,0.2547904,0.25948449969291687,0.20781223475933075,0.452044814825058,0.4350748360157013,0.8969708681106567
21,2.098752,1620857943700087,1.7809293,1.7048001,-0.07743412,1.7476025,1.6242782,-0.12637886,-0.55708265,-0.74148965,-0.21106833,1.2078779,1.5346905,0.30607533,-1.3925465,-1.8266318,-0.37632367,0.73174894,1.0215622,0.32697004,-0.39056146,-0.8350663,-0.36757097,1.3264599,1.3513322,0.020837517,0.2608330547809601,0.18899467587471008,0.41228950023651123,0.5445423722267151,1.3895227909088135
22,2.198767,1620857943800102,1.7914877,1.7143283,-0.07848199,1.7538636,1.63564,-0.12115179,-0.54664326,-0.8095858,-0.30095845,1.1865073,1.5431056,0.33397096,-1.363194,-1.8563653,-0.42754745,0.7339524,1.0886468,0.4001695,-0.3601647,-0.8669517,-0.41907346,1.3163145,1.3175145,0.0010054029,0.3044474124908447,0.1822173148393631,0.4086880683898926,0.6226885318756104,1.6018304824829102
23,2.29879,1620857943900125,1.8006616,1.7391933,-0.06252187,1.7595998,1.6489834,-0.11335627,-0.5341018,-0.6901659,-0.17862764,1.1724579,1.5250183,0.33018935,-1.3448986,-1.8423549,-0.43126225,0.73909277,1.1100273,0.4184918,-0.33806044,-0.8262298,-0.40367812,1.3058459,1.2939137,-0.009996504,0.29194819927215576,0.16419443488121033,0.3634827435016632,0.5484094023704529,1.4619965553283691
24,2.398812,1620857944000147,1.8101772,1.6994777,-0.112597026,1.7659351,1.6017804,-0.16822055,-0.52627033,-0.6941134,-0.19210958,1.1517949,1.5239055,0.34849903,-1.3198768,-1.9026035,-0.50518614,0.7444754,1.1612183,0.47017318,-0.31155992,-0.86232674,-0.45544136,1.2916492,1.2228897,-0.057605382,0.3328578770160675,0.1498975306749344,0.3330484628677368,0.7054989337921143,1.8599750995635986
25,2.498818,1620857944100153,1.8231257,1.8564225,0.033867564,1.773437,1.7648927,-0.008755958,-0.51356083,-0.5922755,-0.09009514,1.1284497,1.5163894,0.3633237,-1.2850995,-1.7431521,-0.39710182,0.7467356,1.0652368,0.35933605,-0.27724606,-0.70960283,-0.35752544,1.2811558,1.4348375,0.1287514,0.2675253450870514,0.15094533562660217,0.3458985686302185,0.37303826212882996,0.9590102434158325
26,2.598813,1620857944200148,1.8330749,1.8353548,0.002318957,1.7812397,1.7512972,-0.030684149,-0.4986322,-0.75669855,-0.29537728,1.1113287,1.5546216,0.41516453,-1.2701648,-1.7234484,-0.39296734,0.74759233,1.0998589,0.3974304,-0.25583902,-0.7427347,-0.40262485,1.2648541,1.5353601,0.22662453,0.31352749466896057,0.13702769577503204,0.3100407123565674,0.6509615182876587,1.4669004678726196
27,2.698802,1620857944300137,1.846042,1.7668881,-0.08051067,1.7923548,1.6745824,-0.12068953,-0.4637444,-0.620175,-0.17904714,1.0993501,1.4508951,0.32923836,-1.2658113,-1.8104966,-0.47220665,0.7297225,1.1781532,0.5059236,-0.23508424,-0.7080077,-0.39107093,1.2587203,1.1745224,-0.070539296,0.3159022331237793,0.1431151032447815,0.34234917163848877,0.5746563076972961,1.5716636180877686
28,2.79879,1620857944400125,1.8587883,1.872322,0.013765692,1.8037537,1.7711915,-0.03336878,-0.4323761,-0.63063717,-0.22692542,1.0837395,1.4378667,0.3316567,-1.2636621,-1.6205323,-0.3093832,0.7242065,1.0680065,0.38787836,-0.21306172,-0.6308155,-0.34544992,1.237499,1.3855472,0.12403179,0.26069173216819763,0.1485375314950943,0.35334065556526184,0.4701000154018402,1.10749351978302
29,2.898784,1620857944500119,1.8700143,1.9376552,0.06880033,1.813637,1.8304743,0.017254276,-0.4052577,-0.57649255,-0.19599177,1.0706792,1.399612,0.30806094,-1.2579849,-1.5306892,-0.23641694,0.71344703,1.0030162,0.32669467,-0.19270174,-0.5368782,-0.2846072,1.2268771,1.4121035,0.15517901,0.22529137134552002,0.15216980874538422,0.3765560984611511,0.3268088400363922,0.7267496585845947
30,2.998775,1620857944600110,1.8814801,1.8036926,-0.07912087,1.8258989,1.6960284,-0.13308726,-0.375202,-0.6583297,-0.324062,1.0532734,1.37776,0.3038969,-1.2605314,-1.6688311,-0.35396925,0.7121177,1.142803,0.48590314,-0.17180955,-0.6355829,-0.38350454,1.1977755,1.1674596,-0.025398035,0.3021710515022278,0.16164489090442657,0.3951164186000824,0.6427122950553894,1.604340672492981
31,3.098766,1620857944700101,1.8930272,1.8412101,-0.052705254,1.8394029,1.7222221,-0.12008324,-0.33161324,-0.6119776,-0.32089907,1.0472034,1.3402655,0.27446637,-1.2755733,-1.6282127,-0.30571544,0.6893608,1.144028,0.5129597,-0.1615316,-0.58717704,-0.3519757,1.187662,1.133357,-0.045495607,0.2911297380924225,0.1724165976047516,0.4192117154598236,0.5477817058563232,1.4080857038497925
32,3.198764,1620857944800099,1.9051379,1.8604136,-0.04549096,1.8567203,1.7488294,-0.110563286,-0.27588183,-0.5693655,-0.33591518,1.0386026,1.3158103,0.259618,-1.3084278,-1.6265845,-0.27582118,0.67547935,1.1684926,0.5562221,-0.15141875,-0.543816,-0.324482,1.1536452,1.0794325,-0.062173888,0.2935022711753845,0.19296687841415405,0.4673287868499756,0.49707236886024475,1.307155966758728
33,3.298758,1620857944900093,1.9166608,1.9825424,0.06701088,1.8712578,1.852563,-0.019157803,-0.23153569,-0.65611964,-0.48596978,1.0298284,1.3587925,0.3080903,-1.3311131,-1.4471533,-0.100599326,0.65954626,1.0752693,0.46902266,-0.14237764,-0.4959476,-0.29237488,1.1294119,1.3970853,0.22425139,0.2961878478527069,0.20576030015945435,0.49717170000076294,0.5561896562576294,1.1144516468048096
34,3.398747,1620857945000082,1.9308975,1.9013247,-0.03007963,1.89252,1.7651693,-0.130505,-0.1760122,-0.4874691,-0.35648698,1.0099202,1.2603056,0.23449767,-1.3455985,-1.5884573,-0.21054286,0.64041936,1.1326407,0.5553287,-0.12056338,-0.47908545,-0.29646987,1.0857735,1.0274879,-0.048830505,0.2835060656070709,0.254040390253067,0.5986842513084412,0.4482341408729553,1.1549599170684814
35,3.498744,1620857945100079,1.9404554,1.878533,-0.06298384,1.9058785,1.7362094,-0.17387164,-0.13701351,-0.6250726,-0.55862206,0.99943745,1.2770731,0.26001883,-1.3629837,-1.5822481,-0.19008796,0.6294802,1.2041848,0.6483871,-0.108690776,-0.53290224,-0.3507899,1.054418,1.0392854,-0.012677744,0.3524237871170044,0.2683938145637512,0.6375889182090759,0.7026301026344299,1.6533552408218384
36,3.598744,1620857945200079,1.9496905,1.9760288,0.026789803,1.9223292,1.8314764,-0.093103044,-0.08872551,-0.49986076,-0.47057667,0.9867236,1.2477934,0.24450412,-1.3892777,-1.4940276,-0.090811364,0.6216254,1.1564234,0.6033641,-0.09494943,-0.4137299,-0.26360667,1.007263,1.0832723,0.06367915,0.3034075200557709,0.29403743147850037,0.6842411160469055,0.4659632444381714,1.0476861000061035
37,3.698746,1620857945300081,1.9558063,1.9447454,-0.011250427,1.9351288,1.802858,-0.13554698,-0.05266048,-0.5433762,-0.5616628,0.97751826,1.2186943,0.22587268,-1.4115641,-1.5077555,-0.08339169,0.6056017,1.2066804,0.67814255,-0.088798426,-0.44408774,-0.29379666,0.975352,1.0281739,0.04425316,0.34279903769493103,0.30582931637763977,0.7130067348480225,0.5908851027488708,1.3289742469787598
38,3.798756,1620857945400091,1.9664308,1.9342262,-0.032756645,1.9524612,1.7992446,-0.15701158,-0.0025700703,-0.5458349,-0.62180936,0.96222967,1.1942952,0.21734022,-1.4353036,-1.5120995,-0.06657708,0.58470553,1.2326322,0.73099685,-0.07347191,-0.43323708,-0.29749784,0.9280831,0.9388308,0.009004184,0.36860960721969604,0.3533359467983246,0.7892586588859558,0.6116544604301453,1.4165979623794556
39,3.898777,1620857945500112,1.9688294,1.8986492,-0.07138313,1.963013,1.7579079,-0.21018538,0.030681007,-0.53950214,-0.65261954,0.9579517,1.1788962,0.20692484,-1.4631376,-1.5352985,-0.062558755,0.57155055,1.2519939,0.7676825,-0.07286201,-0.445732,-0.3083345,0.8953521,0.8709567,-0.020437984,0.38838469982147217,0.34879663586616516,0.769463300704956,0.7108148336410522,1.6549829244613647
40,3.998811,1620857945600146,1.9786445,1.9669983,-0.011845778,1.9774781,1.8065735,-0.17513773,0.07464591,-0.35600623,-0.4929153,0.942329,1.1226418,0.1688714,-1.4787256,-1.4635175,0.013184352,0.5575785,1.145571,0.6633786,-0.056517698,-0.34951866,-0.24228902,0.85162604,0.85109144,-0.0004478722,0.3164738714694977,0.39198070764541626,0.8423058986663818,0.432403564453125,1.0042624473571777
41,4.098852,1620857945700187,1.9841937,2.039873,0.056633595,1.9855351,1.8736894,-0.11461601,0.09223784,-0.3566675,-0.5138075,0.92809594,1.1592278,0.21646586,-1.4790831,-1.3803762,0.08557241,0.56305504,1.0575806,0.5579283,-0.04361587,-0.332713,-0.23906086,0.81903183,1.0595767,0.20152372,0.30487051606178284,0.39866018295288086,0.8368249535560608,0.47267457842826843,0.8857913613319397
42,4.198892,1620857945800227,1.9914389,2.0017896,0.010528125,1.992579,1.8306172,-0.16597338,0.09898799,-0.2859715,-0.44061646,0.90456355,1.1602964,0.23950584,-1.4682621,-1.4913243,-0.019993452,0.58904505,1.0299964,0.49748543,-0.020547902,-0.37881005,-0.29625496,0.7723232,0.96780044,0.16376692,0.2832053005695343,0.4057464003562927,0.8406246900558472,0.5143411755561829,1.0251857042312622
43,4.298936,1620857945900271,1.9983934,2.0440242,0.046412967,1.9947816,1.8564553,-0.14175245,0.09783422,-0.18638997,-0.32531697,0.88848585,1.1447649,0.24001734,-1.4521039,-1.4905149,-0.033299856,0.606621,1.0046157,0.44902125,-0.0032232758,-0.34920573,-0.2861006,0.7457839,0.93937594,0.16218752,0.24914219975471497,0.39862173795700073,0.8095674514770508,0.3891594707965851,0.7861508131027222
44,4.39898,1620857946000315,2.002141,2.0354204,0.033849858,1.9965867,1.8495245,-0.15070473,0.094969355,-0.20053492,-0.33822793,0.8745448,1.1594977,0.26687178,-1.441808,-1.5032454,-0.0532622,0.62617993,0.98454267,0.40430817,0.009350071,-0.36441314,-0.30907312,0.7202792,0.975846,0.21410874,0.2542506456375122,0.37440672516822815,0.748259425163269,0.5028378367424011,0.9819130897521973
45,4.49902,1620857946100355,2.0088887,2.0850005,0.07741642,1.9969265,1.8896743,-0.10990874,0.08546015,-0.039594036,-0.14313436,0.8531121,1.1154847,0.24572425,-1.4138962,-1.4487922,-0.030252576,0.65003985,0.9140694,0.29788062,0.03359977,-0.29467785,-0.2714601,0.69805294,0.9274927,0.19222002,0.19339993596076965,0.3697124719619751,0.730830729007721,0.26314982771873474,0.5075849294662476
46,4.59905,1620857946200385,2.0125437,2.04985,0.037945773,1.9975991,1.8610557,-0.13992539,0.082827754,-0.02310003,-0.12124269,0.8413226,1.1286918,0.2691347,-1.4027812,-1.525262,-0.10618284,0.6646733,0.9356957,0.30576998,0.044959642,-0.33499944,-0.31419662,0.680236,0.8628288,0.1529726,0.20464679598808289,0.3451419472694397,0.6663872599601746,0.3557520806789398,0.7823745012283325
47,4.699071,1620857946300406,2.0175939,2.009996,-0.007728159,1.9958229,1.8255213,-0.1745197,0.06933383,-0.050013702,-0.13660264,0.8247573,1.1538403,0.30820167,-1.3717386,-1.5616899,-0.16467541,0.6867002,0.92555904,0.26948273,0.064170115,-0.39126337,-0.3766081,0.6709428,0.8593313,0.15782814,0.22656337916851044,0.32288438081741333,0.6147035956382751,0.52666836977005,1.1470015048980713
48,4.799089,1620857946400424,2.020831,2.0310473,0.010391352,1.9930692,1.8625876,-0.13371345,0.06106334,-0.1660483,-0.25994715,0.8151099,1.2362101,0.39438006,-1.3562621,-1.6009897,-0.21216291,0.7049331,0.924395,0.24759898,0.07612344,-0.44127357,-0.4278471,0.6599973,1.0297273,0.30975243,0.2798243761062622,0.28521931171417236,0.5280123353004456,0.767401933670044,1.5233327150344849
49,4.899098,1620857946500433,2.0257986,2.1627676,0.13931687,1.9895904,1.9772607,-0.0126350885,0.045175478,0.006495464,-0.044272322,0.8007568,1.1766758,0.35206574,-1.3220562,-1.5190278,-0.1707616,0.72311896,0.7869953,0.072065875,0.09453044,-0.3123349,-0.33644602,0.6599057,1.07053,0.3440129,0.22676335275173187,0.2549927830696106,0.4732151925563812,0.4278695285320282,0.7866044044494629
50,4.999105,1620857946600440,2.0328088,2.168816,0.1383386,1.9914899,1.9679579,-0.02411489,0.043199763,0.032194007,-0.012596954,0.7823051,1.1769235,0.3695786,-1.2994967,-1.5030379,-0.17645705,0.73493785,0.77060735,0.04024267,0.114006795,-0.30792522,-0.34890497,0.6458614,1.0804155,0.36406073,0.23545105755329132,0.2397392839193344,0.43262049555778503,0.4754255414009094,0.8700144290924072
51,5.09911,1620857946700445,2.0397887,2.2037876,0.16680993,1.9946724,2.008867,0.014546189,0.0519742,0.09487976,0.049108796,0.7728792,1.1604884,0.36301416,-1.2823205,-1.5451275,-0.22783658,0.72535366,0.8029971,0.08759807,0.12815145,-0.3010794,-0.35494053,0.6505464,0.9937325,0.28751448,0.23196399211883545,0.23019175231456757,0.42118531465530396,0.3696548044681549,0.7694670557975769
52,5.199123,1620857946800458,2.0442064,2.2708626,0.2305413,2.0021677,2.073961,0.07357155,0.0776771,-0.056604337,-0.15369569,0.77275026,1.1557144,0.35866386,-1.2897546,-1.379815,-0.07807647,0.7028006,0.7624254,0.06726931,0.13076602,-0.24697135,-0.31235945,0.6537539,1.1924187,0.4512826,0.2556045949459076,0.21475854516029358,0.38945409655570984,0.4446938931941986,0.6698901653289795
53,5.299151,1620857946900486,2.0504704,2.179443,0.13118324,2.0120704,1.9957787,-0.016695263,0.1145997,0.088560924,-0.029803427,0.7723354,1.0128325,0.22523682,-1.297403,-1.4479059,-0.13047624,0.6641392,0.81060433,0.16524331,0.13629358,-0.16776,-0.25142866,0.6647225,0.80621403,0.118538775,0.1543959379196167,0.22293303906917572,0.41886845231056213,0.1832113116979599,0.4679825007915497
54,5.399182,1620857947000517,2.0567906,2.1529002,0.09775704,2.0210888,1.9667174,-0.055718187,0.13985987,0.06512208,-0.08554328,0.76873493,1.0347067,0.24909504,-1.2919782,-1.4989074,-0.17939416,0.635703,0.8834588,0.27952036,0.14632219,-0.23744749,-0.3173477,0.67411953,0.7643352,0.075580895,0.19324947893619537,0.22238245606422424,0.41534072160720825,0.30234023928642273,0.7878891825675964
55,5.499198,1620857947100533,2.0650299,2.1988406,0.1361044,2.0292957,2.0165896,-0.013020754,0.16240302,-0.038305532,-0.22972675,0.75715286,1.0728366,0.29565266,-1.2811708,-1.4560218,-0.15158439,0.61273247,0.90612656,0.33100995,0.16224973,-0.22404002,-0.3194316,0.67591995,0.8848261,0.17501742,0.23024223744869232,0.22958198189735413,0.43286409974098206,0.4163067042827606,0.9047343134880066
56,5.5992,1620857947200535,2.0733073,2.2191682,0.1483611,2.0381532,2.064494,0.026993148,0.19343713,-0.014773797,-0.23831381,0.7533966,1.0741096,0.30036274,-1.2749765,-1.462314,-0.16240944,0.57852757,0.87432766,0.3337244,0.17524123,-0.21304677,-0.32108402,0.6876804,0.91805214,0.19300081,0.23660197854042053,0.24165020883083344,0.4634075164794922,0.3809308409690857,0.8221408724784851
57,5.699205,1620857947300540,2.0816665,2.1719093,0.09178971,2.0474198,2.0197482,-0.028356964,0.21587022,-0.10879822,-0.3716086,0.7409845,1.0792099,0.31676397,-1.2663691,-1.5219929,-0.22160922,0.5591868,0.98023,0.47502482,0.19042748,-0.2515105,-0.36544836,0.681309,0.8200169,0.116206735,0.28928306698799133,0.2469348907470703,0.47551119327545166,0.543388307094574,1.2591201066970825
58,5.799227,1620857947400562,2.091748,2.2267737,0.1373402,2.0586882,2.0690854,0.0106547205,0.24512486,-0.028723072,-0.31344053,0.72596437,1.0617454,0.31447467,-1.2541411,-1.501511,-0.2144536,0.5357371,0.98883474,0.511189,0.21196464,-0.21266805,-0.3511382,0.6747736,0.8429379,0.1408847,0.2886534035205841,0.2764688730239868,0.525309145450592,0.4316216707229614,1.036292552947998
59,5.899255,1620857947500590,2.097774,2.293368,0.19894674,2.0612977,2.1338131,0.0743116,0.24301897,-0.12830456,-0.425009,0.7111311,1.1500299,0.41104928,-1.2346727,-1.4302672,-0.16956775,0.5409758,0.9472844,0.45840114,0.22755219,-0.217813,-0.3682824,0.6657072,1.1207598,0.38123402,0.3381109833717346,0.25588518381118774,0.4951915144920349,0.6541429162025452,1.234523892402649
60,5.999278,1620857947600613,2.1107588,2.1658852,0.05607135,2.0750985,2.0157788,-0.060789008,0.27603734,-0.09006016,-0.41902745,0.690376,1.1094741,0.392505,-1.2226988,-1.6508515,-0.3711805,0.5214214,1.064083,0.6122359,0.25369856,-0.30205274,-0.45956314,0.64607805,0.7738001,0.10700296,0.36601558327674866,0.3004627823829651,0.5789892077445984,0.7105286121368408,1.7089635133743286
61,6.099291,1620857947700626,2.116708,2.2008326,0.08556654,2.0816183,2.0653672,-0.016653605,0.2925464,0.071607605,-0.25288185,0.6806476,1.0208979,0.3186603,-1.214686,-1.5550694,-0.29509026,0.50624067,1.005027,0.56273544,0.26792425,-0.18005155,-0.37044117,0.6409374,0.6976846,0.047541667,0.29923421144485474,0.3021955192089081,0.5877939462661743,0.4124049246311188,1.1077524423599243
62,6.199302,1620857947800637,2.1249967,2.1543658,0.02987253,2.091419,2.0130355,-0.0803249,0.31641352,-0.0033715484,-0.3660192,0.66608065,1.071444,0.3796418,-1.2122619,-1.6619843,-0.38988006,0.49832565,1.0759861,0.65172195,0.28438795,-0.2680713,-0.45684084,0.6185475,0.6631734,0.037386667,0.3661098778247833,0.313702255487442,0.6039018034934998,0.6750690340995789,1.7071031332015991
63,6.29933,1620857947900665,2.1349347,2.1829772,0.04886603,2.1006083,2.0374806,-0.06469135,0.33369583,0.01701473,-0.36246645,0.64632195,1.066832,0.39382732,-1.1980175,-1.5772197,-0.32874367,0.4946729,0.9850026,0.5531945,0.30575866,-0.23815535,-0.44977462,0.5962761,0.77422863,0.14908506,0.3412614166736603,0.33238422870635986,0.6425881385803223,0.6738380789756775,1.574196696281433
