iteration,time_s,timestamp_us,gt_z0,pred_z0,normalized_error_z0,gt_z1,pred_z1,normalized_error_z1,gt_z2,pred_z2,normalized_error_z2,gt_z3,pred_z3,normalized_error_z3,gt_z4,pred_z4,normalized_error_z4,gt_z5,pred_z5,normalized_error_z5,gt_z6,pred_z6,normalized_error_z6,gt_z7,pred_z7,normalized_error_z7,skill_rmse,oracle_ADE,oracle_FDE,prediction_ADE,prediction_FDE
26,2.599414,1624895104149496,-0.8694428,-0.9705448,-0.10283498,-0.8645226,-0.9386236,-0.075936414,0.83228374,0.99050343,0.1810949,-0.40462375,-0.5098734,-0.09857122,0.51734096,0.6238481,0.09233475,-0.8268929,-0.7363027,0.10220475,0.41676307,0.5004437,0.06919738,-0.83743566,-1.0052105,-0.14055842,0.11312022805213928,0.01899547502398491,0.038861602544784546,0.023887883871793747,0.06068660318851471
27,2.699396,1624895104249478,-0.8694457,-0.9717549,-0.1040629,-0.8645147,-0.94004506,-0.07740114,0.8322843,0.99248207,0.183359,-0.40461758,-0.5101702,-0.098854996,0.51730037,0.62401354,0.09251338,-0.8268965,-0.7369092,0.10152449,0.41672757,0.50116456,0.069822825,-0.83743507,-1.0064993,-0.14163862,0.11402605473995209,0.018997343257069588,0.03881800174713135,0.023938676342368126,0.06084802374243736
28,2.799407,1624895104349489,-0.8694436,-0.97277415,-0.105101734,-0.8645152,-0.9413143,-0.07870131,0.8322921,0.99415827,0.1852686,-0.40461648,-0.5104469,-0.099115156,0.5173053,0.62396896,0.09247044,-0.8269004,-0.73741376,0.10095968,0.41673747,0.5017576,0.07030506,-0.8374338,-1.0077827,-0.14271489,0.11480554938316345,0.018995855003595352,0.03880935534834862,0.02399163879454136,0.06102601811289787
29,2.899441,1624895104449523,-0.8694463,-0.9743104,-0.10666159,-0.8645,-0.94250375,-0.07993582,0.83238375,0.9935355,0.1844509,-0.4045807,-0.50940466,-0.09817254,0.5172015,0.6242218,0.09277965,-0.82687646,-0.73952824,0.09854708,0.4166966,0.5012237,0.069897324,-0.8374408,-1.0044783,-0.13994071,0.11413536220788956,0.01899353414773941,0.03880293294787407,0.024033106863498688,0.06115037575364113
30,2.999494,1624895104549576,-0.86944383,-0.97556007,-0.10793517,-0.8645199,-0.94390875,-0.081355214,0.8324069,0.9948267,0.18590225,-0.40460363,-0.5092255,-0.09798327,0.5172659,0.6236813,0.09225522,-0.82688445,-0.7399013,0.098135196,0.41675225,0.50130284,0.06991676,-0.8374569,-1.0053177,-0.14063042,0.11469298601150513,0.01898498460650444,0.03883560746908188,0.024114565923810005,0.0615055151283741
31,3.099559,1624895104649641,-0.8694371,-0.97701275,-0.10941961,-0.8645291,-0.95460135,-0.092303246,0.83241594,0.997095,0.18848814,-0.40463465,-0.5109471,-0.099566594,0.51734495,0.5943768,0.0667816,-0.8268891,-0.69591147,0.14777018,0.41680595,0.49430907,0.06408905,-0.837454,-1.0479082,-0.1763143,0.12620607018470764,0.018974969163537025,0.038857899606227875,0.02607596479356289,0.06902734190225601
32,3.19963,1624895104749712,-0.86943215,-0.9786706,-0.111110896,-0.86453706,-0.95631653,-0.09405273,0.8324425,0.99957263,0.19129358,-0.40466464,-0.5113226,-0.099890195,0.5174027,0.5943481,0.06670663,-0.82691795,-0.69592434,0.14778821,0.4168513,0.4950261,0.064644486,-0.8374663,-1.0494394,-0.17758684,0.12736265361309052,0.018974263221025467,0.03888074681162834,0.026167012751102448,0.069407619535923
33,3.299708,1624895104849790,-0.869437,-0.97998023,-0.11243807,-0.8645225,-0.95759755,-0.09538039,0.83248156,1.0007398,0.19258481,-0.4046117,-0.51171947,-0.100311436,0.51729345,0.5948423,0.067229815,-0.8269162,-0.6958061,0.14791967,0.41677335,0.49567366,0.06524442,-0.83744806,-1.0503988,-0.1784059,0.1281486451625824,0.018962131813168526,0.03884856402873993,0.026223190128803253,0.06966610997915268
34,3.399777,1624895104949859,-0.8694317,-0.9808533,-0.11333152,-0.8645328,-0.95895916,-0.09676515,0.8323836,1.0040305,0.19646339,-0.40461725,-0.51290166,-0.10141343,0.517319,0.5961319,0.06832565,-0.8269135,-0.69534963,0.14843155,0.4167746,0.4974168,0.06668483,-0.8374414,-1.0548701,-0.18215744,0.13010504841804504,0.018960054963827133,0.03885627165436745,0.026346556842327118,0.0702919289469719
35,3.499833,1624895105049915,-0.86943406,-0.9822192,-0.11471841,-0.8645423,-0.9601677,-0.09799392,0.8323338,1.0052748,0.19794457,-0.40464577,-0.51307106,-0.10154536,0.5173767,0.59678113,0.06883846,-0.82690424,-0.69490963,0.14891754,0.41681322,0.49798596,0.06712354,-0.8374434,-1.0554554,-0.18264613,0.1308801770210266,0.01895856484770775,0.0388384684920311,0.026432642713189125,0.07064175605773926
36,3.599879,1624895105149961,-0.86942554,-0.9794378,-0.111898005,-0.86455923,-0.9645584,-0.10247604,0.83229935,0.9973079,0.18886527,-0.40468454,-0.51642776,-0.104652755,0.5174752,0.6103419,0.0805094,-0.8269457,-0.68105584,0.16459432,0.4168702,0.50416386,0.07218507,-0.83743757,-1.0675836,-0.1928117,0.13490962982177734,0.018958935514092445,0.03885282948613167,0.026896629482507706,0.07388491183519363
37,3.699916,1624895105249998,-0.8694327,-0.98026156,-0.11272859,-0.8645534,-0.9653962,-0.10334058,0.83221424,0.9980836,0.18985054,-0.40465102,-0.5162271,-0.104496256,0.51740324,0.6112087,0.08132321,-0.8269417,-0.68166786,0.16389933,0.41679668,0.50449663,0.07252104,-0.83741707,-1.0665592,-0.19197069,0.13506397604942322,0.018964333459734917,0.03883199393749237,0.0269011277705431,0.0738753080368042
38,3.799948,1624895105350030,-0.869437,-0.98102784,-0.113503635,-0.86454135,-0.96638817,-0.104369424,0.83220756,0.9997256,0.19173756,-0.40463012,-0.51673055,-0.1049873,0.51734775,0.6120559,0.0821058,-0.8269543,-0.68134606,0.16427658,0.41674906,0.5054274,0.07333011,-0.8374036,-1.0670496,-0.19239284,0.13586856424808502,0.01896696537733078,0.03886895999312401,0.026920193806290627,0.07390916347503662
39,3.899974,1624895105450056,-0.86944085,-0.9817835,-0.11426832,-0.86453795,-0.9673807,-0.10539003,0.83216596,1.0005491,0.19272774,-0.40460885,-0.5170028,-0.10526222,0.5172803,0.6127511,0.08276701,-0.82694227,-0.6809173,0.1647467,0.4166983,0.5059757,0.073825486,-0.8374051,-1.067093,-0.19242795,0.13640885055065155,0.018970606848597527,0.03875260427594185,0.026961656287312508,0.07402896136045456
40,3.999998,1624895105550080,-0.8694358,-0.98247766,-0.11497952,-0.8645274,-0.96837264,-0.10641735,0.83215284,1.001502,0.19383349,-0.40460947,-0.5172796,-0.105520874,0.5172843,0.61300075,0.082979955,-0.82696784,-0.68066436,0.16506094,0.41668615,0.50629437,0.074099034,-0.8373862,-1.067255,-0.19257951,0.13691207766532898,0.018972139805555344,0.03880660980939865,0.026997415348887444,0.07410433888435364
41,4.100018,1624895105650100,-0.8694325,-0.9831338,-0.11565023,-0.86452985,-0.9694684,-0.10753776,0.83219934,1.0037384,0.19633998,-0.4045961,-0.51837695,-0.1065611,0.5172649,0.61314213,0.08311932,-0.82695675,-0.6796985,0.1661381,0.41669112,0.5073147,0.07493864,-0.83739364,-1.0690703,-0.1940941,0.1381317377090454,0.018976757302880287,0.038826942443847656,0.027040263637900352,0.07416030019521713
42,4.200039,1624895105750121,-0.8694453,-0.9842855,-0.116808616,-0.86452997,-0.97107404,-0.109183036,0.8320918,1.0073184,0.20056061,-0.40457672,-0.52065325,-0.10871111,0.5172035,0.6138861,0.08381753,-0.82695967,-0.6776264,0.16847922,0.41660777,0.50973135,0.07700597,-0.83736426,-1.0728724,-0.19730401,0.14048010110855103,0.01897016167640686,0.03867838904261589,0.02711963653564453,0.07431873679161072
43,4.300064,1624895105850146,-0.86943936,-0.9849436,-0.117484115,-0.8644996,-0.9723602,-0.110532135,0.83218354,1.00757,0.20074365,-0.40454778,-0.5202991,-0.108406514,0.5171401,0.6140864,0.08404613,-0.82698077,-0.6790263,0.1669236,0.41658553,0.5092041,0.07658835,-0.8373472,-1.0701108,-0.19500467,0.14004004001617432,0.018964791670441628,0.03879372403025627,0.02708987146615982,0.0741681233048439
44,4.400089,1624895105950171,-0.86943465,-0.9854264,-0.11797998,-0.8645183,-0.9733729,-0.11155078,0.83228195,1.0103465,0.20380895,-0.40458244,-0.5220357,-0.1100005,0.51723,0.61410236,0.08398206,-0.82692415,-0.6772761,0.16883434,0.4166932,0.5107583,0.0777845,-0.8373822,-1.0735806,-0.19788231,0.14175987243652344,0.01898183859884739,0.0388059988617897,0.027168551459908485,0.07430610060691833
45,4.500114,1624895106050196,-0.86943275,-0.98579574,-0.11835756,-0.8645445,-0.97402376,-0.11219091,0.8320889,1.0126901,0.20671228,-0.40460742,-0.523033,-0.11091113,0.51730794,0.61359835,0.08347752,-0.82702124,-0.6766111,0.1696941,0.4166655,0.51166856,0.07856015,-0.83734673,-1.0756674,-0.19966027,0.14292789995670319,0.01897537149488926,0.038720857352018356,0.027190839871764183,0.07433222979307175
46,4.600127,1624895106150209,-0.8694334,-0.9860308,-0.118596,-0.86452514,-0.97442037,-0.112617195,0.83205014,1.0150402,0.20944649,-0.40458947,-0.5232794,-0.111158706,0.5172844,0.6127322,0.08274701,-0.8270112,-0.67711025,0.16911967,0.41664225,0.5120716,0.07891266,-0.83732766,-1.07637,-0.20026489,0.1435067504644394,0.018978586420416832,0.03876686841249466,0.027171935886144638,0.07405654340982437
47,4.700123,1624895106250205,-0.8694374,-0.9864652,-0.11903378,-0.8644776,-0.9748904,-0.11314762,0.8323728,1.0175234,0.21191947,-0.40452018,-0.5231279,-0.1110817,0.51707405,0.6114539,0.08182118,-0.8270219,-0.67780155,0.16835178,0.41656274,0.5121407,0.07903554,-0.8373392,-1.0765064,-0.20036945,0.14389753341674805,0.018979111686348915,0.038766585290431976,0.027127254754304886,0.07386880367994308
48,4.800106,1624895106350188,-0.86945826,-0.9866266,-0.119176745,-0.8645124,-0.97502667,-0.11325158,0.83198744,1.0151992,0.20970027,-0.40453547,-0.5206827,-0.108777314,0.5171264,0.61118305,0.08154101,-0.8270228,-0.68151927,0.16415843,0.41649914,0.5099962,0.07731479,-0.8373056,-1.0691546,-0.19423847,0.14148269593715668,0.018985895439982414,0.03864326700568199,0.02704906277358532,0.07322269678115845
49,4.900073,1624895106450155,-0.8694302,-0.98688567,-0.11946878,-0.86449534,-0.97512394,-0.113368735,0.8320144,1.0158231,0.21038358,-0.40454593,-0.5197917,-0.10793308,0.51719624,0.61012554,0.08056366,-0.8270759,-0.6827772,0.1627991,0.41654742,0.5093562,0.07674565,-0.83727723,-1.0672183,-0.19264002,0.14099210500717163,0.018975837156176567,0.03877623379230499,0.02701558917760849,0.0731106624007225
50,5.000027,1624895106550109,-0.8694443,-0.9867581,-0.11932467,-0.86450297,-0.97505075,-0.11328591,0.8321882,1.0169581,0.21148373,-0.40458363,-0.51961553,-0.107732765,0.5172342,0.609166,0.079698905,-0.8270264,-0.6837501,0.1616457,0.4166318,0.5092932,0.07662378,-0.83732724,-1.0665756,-0.19205973,0.1408204436302185,0.018990758806467056,0.03876742720603943,0.02697295881807804,0.07270980626344681
51,5.099966,1624895106650048,-0.8694406,-0.9862741,-0.11883614,-0.86449325,-0.9745557,-0.11278852,0.8320471,1.0164688,0.21108511,-0.40453374,-0.5187136,-0.10693478,0.5171415,0.608201,0.078942664,-0.8271151,-0.6853364,0.15995605,0.41649276,0.5084823,0.07606818,-0.8372722,-1.0641423,-0.19006725,0.13989508152008057,0.018979737535119057,0.03872884809970856,0.02689032070338726,0.07234769314527512
52,5.199898,1624895106749980,-0.86944985,-0.9855405,-0.11808056,-0.8644801,-0.97385067,-0.11207955,0.8320713,1.0195662,0.21460265,-0.40449417,-0.520066,-0.10823846,0.5170707,0.60696316,0.077930905,-0.8270144,-0.68454516,0.16073512,0.41647694,0.5098131,0.07718173,-0.83727854,-1.0681771,-0.1934422,0.14122703671455383,0.018985189497470856,0.03871646150946617,0.026850100606679916,0.07196982949972153
53,5.299833,1624895106849915,-0.86945224,-0.98534656,-0.11788086,-0.86447513,-0.97361296,-0.11184104,0.83216184,1.0200891,0.2150976,-0.40453678,-0.5196247,-0.10778523,0.51709,0.6063386,0.07737273,-0.82703996,-0.6851191,0.16011643,0.41650632,0.50970787,0.07707044,-0.8373113,-1.0668459,-0.19229947,0.14090408384799957,0.018993407487869263,0.03871436044573784,0.026819294318556786,0.07168938964605331
54,5.399774,1624895106949856,-0.8694421,-0.98489785,-0.11743477,-0.86449003,-0.9731366,-0.11133761,0.8321366,1.0200441,0.21507496,-0.40455818,-0.51945496,-0.10760621,0.51720434,0.60562885,0.07665829,-0.82705575,-0.6856684,0.15951452,0.41658053,0.5095498,0.07687836,-0.83730006,-1.066063,-0.19165304,0.14052841067314148,0.018988778814673424,0.03867948427796364,0.02677980065345764,0.07151495665311813
55,5.499725,1624895107049807,-0.86943686,-0.98448086,-0.11701596,-0.86446613,-0.97289604,-0.111115575,0.8321108,1.0215522,0.21683058,-0.40451825,-0.5208465,-0.108946845,0.5171197,0.60547376,0.076597214,-0.8270013,-0.68456155,0.16070183,0.416508,0.5108658,0.078026585,-0.8372763,-1.0681542,-0.19342491,0.1414734423160553,0.01900140382349491,0.038713473826646805,0.026782548055052757,0.0713023915886879
56,5.599694,1624895107149776,-0.86945105,-0.9855387,-0.118077524,-0.8644691,-0.97081,-0.108974814,0.83235306,1.0436025,0.24179159,-0.4045258,-0.51592803,-0.10433342,0.5170767,0.5835321,0.057612527,-0.82697517,-0.7027691,0.14013045,0.4165614,0.4962455,0.06589256,-0.8373521,-1.0639886,-0.18987149,0.14076364040374756,0.019002068787813187,0.038688674569129944,0.026120003312826157,0.06678079068660736
57,5.699664,1624895107249746,-0.8694443,-0.9816886,-0.11416828,-0.8644676,-0.97240454,-0.11061037,0.8322299,1.0261245,0.2219276,-0.404521,-0.52207327,-0.11009322,0.5171388,0.60901093,0.07964718,-0.8269819,-0.68774897,0.1570839,0.41655287,0.512124,0.079029895,-0.8373061,-1.0639575,-0.18988398,0.14140461385250092,0.018990127369761467,0.03870327025651932,0.026337096467614174,0.06894488632678986
58,5.799637,1624895107349719,-0.8694342,-0.98096585,-0.113443434,-0.86447436,-0.97187644,-0.11006229,0.83228767,1.0267212,0.22254454,-0.40454173,-0.52308595,-0.11102222,0.51718336,0.60908175,0.079669915,-0.82696897,-0.68726885,0.15761097,0.4166092,0.512902,0.07962668,-0.83732295,-1.0648233,-0.19059521,0.14172622561454773,0.018993671983480453,0.038752853870391846,0.026298483833670616,0.06868166476488113
59,5.899611,1624895107449693,-0.8694494,-0.98026943,-0.11271962,-0.86449856,-0.97126263,-0.10940848,0.8322547,1.0283647,0.22446328,-0.40457433,-0.52393234,-0.11178436,0.51722294,0.60926247,0.079792276,-0.82688755,-0.686763,0.15808983,0.4166689,0.5140034,0.08048807,-0.83737636,-1.0655347,-0.19114651,0.1422717273235321,0.019021762534976006,0.038719259202480316,0.02627311833202839,0.06820505112409592
60,5.999581,1624895107549663,-0.86944795,-0.9795097,-0.111948326,-0.8644908,-0.9704451,-0.10857864,0.8321772,1.028796,0.22504562,-0.40453726,-0.52410567,-0.111981414,0.51717436,0.6097034,0.080216676,-0.82693595,-0.6864869,0.15845592,0.4165935,0.5148392,0.08124154,-0.83735776,-1.0648378,-0.19057824,0.14228947460651398,0.019020449370145798,0.03874102234840393,0.026187987998127937,0.06784471869468689
61,6.099552,1624895107649634,-0.86943823,-0.97469044,-0.10705633,-0.86450124,-0.9696023,-0.10770427,0.83221936,1.0164291,0.21084252,-0.40459484,-0.51150656,-0.10012783,0.5172766,0.6133095,0.08325429,-0.8268916,-0.7098032,0.1321002,0.41668934,0.49957758,0.06854214,-0.8373967,-1.0465456,-0.1752208,0.13101693987846375,0.01901889033615589,0.03874208778142929,0.02550385147333145,0.06645125150680542
